F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-1.23,3.48525,-15.983,1689.78,-6.0854,2922.28,5.841,-5.355,0,-2517.797,11078.4,0,163.238,6.961,-44159.079,-8.48,337.35,2081.94,11.8311,-2.0102,-14.73,FALSE
-1.23,4.537,-10.945,1810.68,-6.0538,2888.48,2.44725,-2.8371,1,-2607.31,11954.1,0,195.62,10.612,-44137.737,-7.8044,4839.75,2516.54,14.244,-2.6572,-13.64,FALSE
-1.23,3.977,-14.0005,1650.98,-8.75,2513.28,2.43255,-3.621,1,-2360.55,10917.6,0,192.1,6.5346,-43542.03,-8.854,-232.8,1811.2,12.108,-2.209,-14.65,TRUE
-4.23,4.442,-19.18,1664.695,-6.0782,2629.1,4.3962,-4.395,0,-2456.66,7807.2,1,164.09,7.1038,-43927.62,-9.0934,-285.96,1519.14,9.867,-2.2474,-14.97,FALSE
-4.23,5.892,-7.262,1600.21,-5.993,2621.97,2.9643,-1.0722,0,-2500.11,9015.6,1,206.12,8.258,-40113.03,-7.8294,2017.05,1815.48,9.7641,-3.1598,-13.68,FALSE
-1.23,3.8894,-16.643,1674.075,-6.2368,2715.9621,5.0706,-5.628,1,-2460.97,12376.2,1,164.908,8.608,-44144.292,-9.2998,150.39,1680.76,9.8268,-1.7403366,-15.02,FALSE
-1.23,3.5918,-14.6086,1691.88,-5.45516,3392.88,2.7609,-3.462,1,-2075.95,11663.19,1,163.808,6.587,-44171.022,-8.9718,3.3,5227.54,12.606,-3.6852,,TRUE
-4.23,3.5954,-12.716,1638.13,-5.516,2457.88,3.2466,-2.7603,0,-2432.67,10992,1,175.672,7.1634,-44132.289,-8.4298,668.25,1769.06,12.819,-2.5312,,FALSE
-1.23,4.2446,-18.2,1659.94,-7.466,2709.641,3.6012,-2.3514,0,-2541.66,11225.4,0,166.93,8.512,-44191.2,-8.387,2235.15,2351.94,9.6582,-2.3084,,FALSE
-1.23,3.5918,-29.64,1686.92,-6.7362,2809.94,4.0506,-3.51,0,-2482.16,11675.22,0,164.316,7.6426,-44141.373,-8.113,1621.35,2163.34,11.9223,-2.6586,-14.86,FALSE
-1.23,4.498,-16.864,2047.78,-5.38766,2691.56,3.582,-0.38265,1,-2583.5,4312.2,1,195.08,8.72,-44273.1,-8.457,853.35,918.74,9.4002,-4.402,,FALSE
-1.23,3.6133,-12.861,2017.18,-6.311,2935.28,4.2489,-1.0581,0,-3319.75,11218.2,1,209.16,7.982,-44295.87,-10.596,333.45,2395.34,16.587,-2.3996,,TRUE
-4.23,3.834,-18.479,1595.56,-5.9336,2675.83,4.5909,-3.612,1,-2083.05,12098.1,0,173.056,11.522,-44149.899,-9.334,256.05,2968.74,12.834,-1.740496,,TRUE
-1.23,4.483,-17.306,1649.32,-5.6208,2224.18,5.481,-6.555,0,-2377.65,9772.2,0,171.082,6.3278,-44159.48,-12.246,-254.82,1568.54,10.518,-2.207,-13.55,TRUE
-1.23,4.566,-16.978,1653.15,-8.042,2743.72,2.57589,-1.6044,0,-2437.5,-2611.8,1,180.78,6.5462,-44081.88,-10.148,-263.07,1852.854,9.25518,-1.80106,,TRUE
-1.23,3.6779,-7.657,1654.81,-12.954,2696.14,4.8939,-11.001,0,-2057.85,11052.6,1,161.9844,15.19,-44078.88,-9.4508,-85.35,1921.16,15.933,-2.9976,-16.8,TRUE
-4.23,5.112,-14.5837,1688.54,-14.134,2753.85,4.2204,-4.065,0,-2523.51,13634.1,0,162.57,9.868,-44162.075,-8.0672,2667.45,1883.28,10.3101,-3.2936,-14.44,FALSE
-1.23,4.3247,-19.154,1690.4,-5.553,2731.28,3.3228,-1.5375,0,-2553.57,13075.2,0,161.359,9.752,-44123.4,-8.2208,2714.85,4797.54,9.6183,-1.80942,,FALSE
-4.23,5.043,-15.0432,2381.38,-5.5308,2755.83,4.3587,-0.34044,0,-2593.83,6706.2,0,169.624,8.338,-44192.67,-13.744,156.45,4721.54,9.5334,-1.86178,-15.45,TRUE
-4.23,3.9017,-17.639,1719.01,-9.6,3725.78,3.7707,-1.7571,0,-2307.95,14111.1,1,177.692,6.5148,-44382.75,-8.1282,527.25,2085.34,9.32103,-2.0914,,TRUE
-4.23,3.738,-16.873,1709.97,-6.7708,2957.18,2.333655,-3.732,0,-2411.55,11445.03,1,164.318,7.8148,-44126.46,-8.375,74.82,2149.94,14.994,-4.394,-16.51,TRUE
-4.23,3.917,-22.804,1624.44,-6.8702,2687.58,5.745,-3.222,0,-2224.45,12185.7,1,162.1718,10.718,-44151.657,-10.058,-148.4925,1810.46,10.7715,-2.0054,-14.5,FALSE
-1.23,4.1543,-16.241,1674.34,-5.7252,2359.38,5.844,-13.449,0,-2694.85,-4909.8,0,184.46,6.9124,-44195.01,-7.8664,4890.75,1241.54,9.2184,-1.77464,-14.5,TRUE
-4.23,3.736,-19.991,1621.53,-6.547,2672.56,3.6171,-1.5045,1,-2284.55,12036,0,179.44,8.928,-44145.483,-7.7109,2068.05,1652.26,11.136,-1.79158,-13.93,FALSE
-1.23,3.6926,-22.213,1655.86,-8.204,2778.84,5.0991,-2.6316,0,-1767.35,11667.93,0,170.296,10.32,-44170.809,-8.2194,-2232.45,1756.76,15.114,-2.167,-15.55,FALSE
-1.23,6.368,-13.031,1690.72,-5.6016,2705.51,5.2455,-2.7906,0,-2545.72,3943.2,0,180.296,12.066,-44070.15,-8.2356,2564.25,3806.74,9.3372,-1.79962,,FALSE
-4.23,5.036,-20.429,1711.67,-6.2166,2784.51,4.0392,-8.154,1,-2566.96,12111.3,0,161.1822,14.184,-44232.3,-7.8522,1956.45,1412.94,14.253,-6.716,,FALSE
-1.23,5.306,-15.1512,1670.7776,-9.298,2610.08,6.171,-8.412,0,-2562.16,10634.7,1,167.912,7.949,-44260.86,-8.152,3102.75,1994.54,11.6718,-3.1558,-16.8,TRUE
-4.23,3.8593,-9.628,1814.78,-8.696,5229.78,2.41068,-2.6391,0,-2743.85,12507,1,165.178,6.218,-44148.093,-11.47,30.96,1724.6,12.3,-2.166,-14.26,FALSE
-1.23,3.7136,-14.606,2138.18,-5.7986,3763.78,3.9918,-0.7419,0,-2872.55,10150.2,1,164.998,6.3246,-44216.31,-8.3268,601.35,1641.14,10.8555,-3.36,,TRUE
-4.23,3.5645,-15.953,1719.72,-7.428,2795.61,3.8859,-2.7474,1,-2346.15,11301.9,1,164.094,9.696,-44089.62,-8.3884,-186.21,1776.5,10.1904,-3.0086,,FALSE
-1.23,4.785,-14.6073,1621.44,-5.9492,2676.09,2.7015,-3.363,1,-2431.95,12154.8,0,172.856,10.71,-44113.83,-10.394,196.35,2255.34,15.312,-1.82564,-13.01,FALSE
-1.23,3.5156,-13.227,2032.98,-10.178,2835.78,2.9175,-0.8856,1,-2740.55,12137.1,0,175.742,10.182,-44075.82,-10.402,-128.571,1743.08,12.39,-1.84526,,FALSE
-4.23,3.842,-20.607,1671.0107,-9.812,2736.94,2.34882,-4.623,1,-2467.91,11904.24,0,169.446,8.484,-43473.93,-7.8156,5265.75,1928.88,18.72,-2.0106,,TRUE
-1.23,3.7141,-16.566,1730.85,-5.5484,3063.38,5.439,-1.0611,1,-2228.45,11570.22,1,222.8,6.9506,-44143.41,-9.922,-123.687,3349.94,9.51,-3.5644,,TRUE
-4.23,5.123,-19.747,1670.7558,-6.5058,2377.38,4.4091,-1.8228,1,-2561.18,4261.2,0,196.48,6.6656,-43707.33,-8.543,1464.45,2163.54,9.4524,-1.79294,-16.05,TRUE
-1.23,5.204,-13.4325,1657.36,-7.1432,2716.1349,2.51367,-5.964,0,-2476.65,12252.6,0,177.308,7.3782,-44105.94,-10.95,226.95,2273.14,11.5587,-3.4728,-15.84,FALSE
-1.23,3.7042,-16.769,1651.07,-5.43992,2545.88,6.3,-6.696,0,-2218.45,12588.9,0,168.424,6.883,-44135.607,-7.9788,2366.25,3581.94,11.8881,-5.582,-15.58,FALSE
-4.23,4.805,-6.728,1639.89,-5.7044,2728.24,2.6115,-2.4612,0,-2415.81,11581.5,1,165.61,7.9084,-44435.94,-10.002,-253.86,1917.44,20.517,-4.5,-14.05,FALSE
-4.23,5.985,-14.5896,1569.78,-8.026,2509.28,3.3711,-3.513,1,-2430.05,12004.8,1,164.598,7.9742,-44006.25,-9.962,90.75,2082.34,10.9473,-2.1724,-14.54,TRUE
-1.23,5.187,-13.5086,1719.83,-5.41284,2675.03,3.7929,-1.0143,1,-2561.25,9974.7,0,172.93,9.228,-44110.11,-8.0728,2769.45,3923.54,10.6104,-2.9628,,TRUE
-1.23,5.408,-15.715,1705.63,-8.032,3041.78,3.6612,-7.665,1,-2568.57,11776.41,1,174.218,7.204,-44151.678,-16.016,-15.06,1879.46,12.537,-3.3468,,FALSE
-1.23,3.46032,-9.794,1741.23,-5.4149,3523.48,3.6993,-3.516,1,-3637.65,10386.6,1,170.852,6.5816,-44183.658,-8.859,555.45,6741.54,11.3589,-1.9428,-14.78,TRUE
-4.23,3.7636,-12.291,1646.66,-5.5946,2692.08,7.35,-7.89,0,-1934.05,8626.2,1,164.506,13.39,-44119.74,-8.004,-3296.25,1346.34,10.7409,-6.786,-14.35,FALSE
-1.23,5.136,-9.206,1686.35,-9.72,2794.63,4.2354,-4.071,0,-2514.653,11511.48,1,167.18,6.618,-43304.13,-8.5782,423.75,1816.98,10.8252,-7.428,-15.4,FALSE
-1.23,4.1889,-11.833,1667.659,-6.0378,2446.68,2.7756,-7.794,1,-2618.05,14234.4,1,194.16,7.2922,-44182.914,-7.9498,4644.75,1646.32,9.3522,-1.83184,,FALSE
-4.23,4.0166,-8.651,1643.33,-8.238,2518.98,2.49036,-1.0602,0,-2622.45,11574.39,1,186.44,7.0982,-44105.49,-9.1264,1123.95,2017.36,11.025,-3.4812,,TRUE
-4.23,5.445,-17.872,1561.58,-5.5004,2680.62,3.015,-1.2927,0,-2462.47,9767.7,1,170,8.498,-44216.97,-9.904,103.74,4829.54,9.9465,-4.924,-13.63,TRUE
-4.23,3.6569,-20.262,1819.58,-10.636,3014.18,2.58648,-0.9531,1,-2741.75,9799.2,1,168.594,6.3822,-44202.09,-7.8126,3600.75,1886.16,10.3491,-3.982,-12.97,FALSE
-1.23,3.7813,-22.157,1678.869,-11.82,2804.08,2.54325,-8.853,1,-2283.45,11714.88,1,213.88,10.804,-44155.512,-9.592,-44.79,1942.46,12.276,-2.9794,-15.84,TRUE
-1.23,4.2475,-12.578,2058.38,-6.1972,3167.08,6.048,-0.6225,0,-2501.71,11911.08,0,193.68,6.9398,-44184.321,-10.24,-48.51,1798.3,14.328,-5.914,-16.2,FALSE
-4.23,3.8008,-20.632,1679.573,-13.83,2797.99,2.320272,-11.736,0,-2364.65,10044.6,1,215.04,12.002,-44136.705,-10.776,-3.06,1953.76,9.3813,-2.3702,,TRUE
-4.23,3.6496,-7.836,1695.59,-6.214,5568.78,2.5377,-1.8594,0,-2072.35,11205,1,165.09,6.11006,-44147.16,-9.948,-297.27,2572.14,16.677,-3.0942,,TRUE
-4.23,4.511,-16.77,1675.413,-5.43082,2723.497,2.57889,-7.257,0,-2562.6,11802.18,0,160.954,7.7178,-44193.51,-11.59,324.75,6055.54,14.817,-2.3622,,FALSE
-1.23,3.7316,-7.74,1672.143,-7.796,3387.68,3.357,-4.11,1,-2113.55,11703.48,0,165.822,6.441,-44309.31,-9.5214,-211.74,2018.84,15.036,-3.1908,,FALSE
-4.23,4.1957,-14.5627,1509.38,-7.328,2630.54,3.6069,-1.1229,0,-2308.25,11035.8,1,188.48,7.9422,-44092.74,-8.2446,-961.05,1865.08,14.43,-1.7924,,FALSE
-1.23,5.836,-9.14,1711.98,-8.384,3191.48,7.44,-2.5584,0,-2475.84,12827.4,0,183.8,7.0574,-44772.03,-8.4474,187.05,2065.54,10.2819,-1.85598,-14.46,FALSE
-4.23,7.5,-24.56,1764.55,-6.407,3270.78,10.08,-3.498,1,-2550.76,10814.1,1,185.22,6.5926,-44226.12,-8.2322,712.35,1609.54,13.689,-1.7403322,-13.04,FALSE
-1.23,4.1924,-22.432,1700.92,-5.4573,2768.15,6.333,-5.697,1,-2530.41,11875.23,1,189.14,12.912,-44378.61,-9.242,177.45,2261.94,12.219,-2.806,,TRUE
-4.23,4.497,-2.94,3315.48,-5.7822,3061.88,4.6377,-0.35454,1,-2608.98,10386,0,241.56,7.642,-44202.63,-10.648,-24.96,1942.6,11.0334,-1.85334,,FALSE
